0,-1.68,-1.4018,-1.8127,-2.9937,-0.8857,-0.0696,1
0.002,-1.66621504770521,-1.39453634691012,-1.60738384774326,-3.20541914600302,-0.871954227309106,-0.0709488502168163,1
0.004,-1.66621504770521,-1.39453634691012,-1.60738384774326,-3.20541914600302,-0.871954227309106,-0.0709488502168163,1
0.006,-1.66621504770521,-1.39453634691012,-1.60738384774326,-3.20541914600302,-0.871954227309106,-0.0709488502168163,1
0.008,-1.6662141722034,-1.39453711997016,-1.60737042719668,-3.20543173774363,-0.871953354324291,-0.0709489368687335,1
0.01,-1.66621311545017,-1.39453799471364,-1.60735481194906,-3.20544641096085,-0.871952300609158,-0.0709490414599809,1
0.012,-1.66621187059086,-1.39453900146374,-1.60733686712727,-3.20546326976804,-0.871951059328734,-0.070949164669086,1
0.014,-1.66621039108213,-1.39454017379354,-1.60731600015925,-3.20548287020048,-0.871949584073509,-0.0709493111027626,1
0.016,-1.66620866028852,-1.39454151929804,-1.60729208414734,-3.20550533050143,-0.871947858255842,-0.0709494824076666,1
0.018,-1.6662066665751,-1.39454304120574,-1.60726507072527,-3.20553069506755,-0.871945870274265,-0.0709496797355712,1
0.02,-1.66620439989881,-1.39454474136468,-1.60723493664426,-3.20555898465983,-0.871943610114597,-0.0709499040807416,1
0.022,-1.66620185087778,-1.39454662106071,-1.60720166912198,-3.20559021017705,-0.871941068421945,-0.0709501563720515,1
0.024,-1.66619901045098,-1.39454868131753,-1.60716526046901,-3.20562437770758,-0.871938236161346,-0.0709504375066714,1
0.026,-1.66619586973018,-1.39455092302747,-1.60712570574647,-3.20566149073154,-0.871935104470132,-0.0709507483647268,1
0.028,-1.66619241992741,-1.39455334701555,-1.60708300161799,-3.20570155120022,-0.87193166458561,-0.0709510898164807,1
0.03,-1.66618865231623,-1.39455595407373,-1.60703714573657,-3.20574456011241,-0.871927907806452,-0.0709514627261707,1
0.032,-1.66618455820963,-1.39455874498041,-1.6069881363949,-3.20579051784322,-0.871923825470624,-0.0709518679542033,1
0.034,-1.66618012894663,-1.39456172051218,-1.60693597231506,-3.20583942434175,-0.871919408942081,-0.0709523063584805,1
0.036,-1.66617535588391,-1.39456488145117,-1.60688065251658,-3.20589127925513,-0.871914649602373,-0.0709527787952365,1
0.038,-1.66617023039028,-1.39456822858987,-1.6068221762306,-3.20594608200922,-0.871909538845141,-0.0709532861195893,1
0.04,-1.66616474384291,-1.39457176273433,-1.60676054284229,-3.20600383186273,-0.871904068072384,-0.0709538291859163,1
0.042,-1.66615888762476,-1.39457548470638,-1.60669575185119,-3.20606452794449,-0.871898228691847,-0.0709544088481185,1
0.044,-1.66615265312263,-1.3945793953452,-1.60662780284329,-3.20612816927964,-0.87189201211515,-0.0709550259598114,1
0.046,-1.66614603172586,-1.39458349550841,-1.606556695471,-3.20619475480851,-0.871885409756399,-0.0709556813744681,1
0.048,-1.66613901482519,-1.39458778607296,-1.6064824294384,-3.20626428340043,-0.87187841303114,-0.070956375945529,1
0.05,-1.66613159381201,-1.39459226793567,-1.60640500449042,-3.20633675386389,-0.871871013355553,-0.0709571105264866,1
0.052,-1.66612376007769,-1.39459694201374,-1.60632442040452,-3.20641216495435,-0.871863202145803,-0.0709578859709567,1
0.054,-1.66611550501307,-1.39460180924509,-1.6062406769845,-3.20649051538005,-0.871854970817526,-0.0709587031327342,1
0.056,-1.66610682000802,-1.39460687058862,-1.60615377405558,-3.20657180380659,-0.871846310785395,-0.0709595628658428,1
0.058,-1.66609769645106,-1.39461212702446,-1.60606371146068,-3.20665602886045,-0.871837213462761,-0.0709604660245766,1
0.06,-1.66608812572909,-1.39461757955411,-1.60597048905738,-3.20674318913176,-0.871827670261337,-0.0709614134635374,1
0.062,-1.66607809922708,-1.39462322920059,-1.60587410671561,-3.20683328317654,-0.87181767259093,-0.0709624060376681,1
0.064,-1.66606760832785,-1.39462907700854,-1.6057745643157,-3.20692630951844,-0.871807211859192,-0.0709634446022836,1
0.066,-1.6660566444118,-1.39463512404431,-1.60567186174693,-3.20702226665016,-0.871796279471406,-0.0709645300130985,1
0.068,-1.6660451988568,-1.39464137139605,-1.6055659989062,-3.20712115303459,-0.871784866830282,-0.0709656631262545,1
0.07,-1.6660332630379,-1.39464782017375,-1.60545697569711,-3.20722296710573,-0.871772965335776,-0.0709668447983452,1
